,summary,Winter,Energie,Politik,Gesundheit,word
stabil,3.660599781623882,0.7236663134950408,-0.3959337799853884,-0.5680718131958207,-0.5041766868732636,stabil
pipeline-druck stabil,2.2325852631178114,-0.18579879055014017,0.09853300395718102,-0.07360502925325109,-0.009709902930693992,pipeline-druck stabil
stabil aus,2.2788003650141,-0.20628771454711145,0.11363687981640554,-0.09409395325022249,-0.030198826927665557,stabil aus
aus nord-stream-leck,2.3078583274216755,-0.21895852924046472,0.12271342313232052,-0.1067647679435756,-0.042869641621018535,aus nord-stream-leck
nord-stream-leck tret,2.556760385252898,-0.321379548336666,0.18941944846404168,-0.20918578703977703,-0.14529066071722002,nord-stream-leck tret
tret gas,3.2443710151371916,-0.5595600651059863,0.30881002213772735,-0.44736630380909714,-0.38347117748654025,tret gas
Tagelang,2.685548695329724,-0.3705236286303426,0.2177090693630566,-0.2583298673334535,-0.19443474101089642,Tagelang
mehr tagelang,2.510876482863526,-0.303270454293617,0.17842530579830937,-0.1910766929967279,-0.12718156667417088,mehr tagelang
strömt,2.5478275871731175,-0.31787963522067036,0.18731947108969899,-0.2056858739237813,-0.14179074760122426,strömt
tagelang ström,2.5478275871731175,-0.31787963522067036,0.18731947108969899,-0.2056858739237813,-0.14179074760122426,tagelang ström
ungehindert,2.48107519084066,-0.2913305766621719,0.17099875066141082,-0.17913681536528292,-0.1152416890427259,ungehindert
ström ungehindert,2.48107519084066,-0.2913305766621719,0.17099875066141082,-0.17913681536528292,-0.1152416890427259,ström ungehindert
ungehindert erdgas,2.403757217490807,-0.25967158625743725,0.150590525683282,-0.14747782496054818,-0.08358269863799116,ungehindert erdgas
erdgas vier,2.3548527492363145,-0.2391167643947476,0.13675519802147174,-0.1269230030978586,-0.06302787677530146,erdgas vier
vier leck,3.949958194784441,-0.7563435610029612,0.38089762500161156,-0.6441497997060722,-0.5802546733835151,vier leck
leck pipeline,2.298278948765277,-0.2147991254308124,0.11975562266605823,-0.10260536413392335,-0.038710237811366476,leck pipeline
Inzwischen,3.3355198670396953,-0.14888065898138952,0.20637996562015273,-0.47507335383797106,-0.41117822751541416,Inzwischen
inzwischen lage,2.313888705088708,-0.22156809702804514,0.12455841094523579,-0.10937433573115617,-0.04547920940859928,inzwischen lage
Behördenangaben,2.3039489347476922,-0.21726314459485774,0.12151035613317662,-0.10506938329796878,-0.04117425697541172,Behördenangaben
lage behördenangabe,2.3039489347476922,-0.21726314459485774,0.12151035613317662,-0.10506938329796878,-0.04117425697541172,lage behördenangabe
behördenangabe zufolge,2.2754928544380806,-0.20483523399826137,0.11258372712009526,-0.09264147270137219,-0.028746346378815364,behördenangabe zufolge
entspannt,2.9317011057732985,-0.4582214024763501,0.26315456523344505,-0.346027641179461,-0.282132514856904,entspannt
zufolge entspann,2.2628855313751974,-0.19927934842804484,0.10853083386403171,-0.08708558713115559,-0.023190460808598726,zufolge entspann
Ungeklärt,2.159944244774382,-0.152720974503283,0.0729723088030879,-0.0405272132063938,0.023367913116163163,Ungeklärt
ungeklärt bleib,2.151611679417007,-0.14885574539438468,0.06988595361519073,-0.036661984097495576,0.02723314222506133,ungeklärt bleib
wer,5.164110295376305,-0.4974332812118914,0.018696478734264346,0.023310881896465553,0.6810744911095011,wer
bleib wer,2.1453693881613614,-0.1459503122315727,0.0675518034796438,-0.03375655093468382,0.030138575387873203,bleib wer
wer mutmaßlich,2.1345486113243206,-0.1408937668050542,0.06346017513804383,-0.028700005508165035,0.035195120814391787,wer mutmaßlich
Sabotageakt,1.9842585208044081,-0.06788386894362078,-8.556033093855046e-05,0.04430989235326819,0.1082050186758251,Sabotageakt
mutmaßlich sabotageakt,1.9842585208044081,-0.06788386894362078,-8.556033093855046e-05,0.04430989235326819,0.1082050186758251,mutmaßlich sabotageakt
steckt,2.404240660198604,-0.2598726856429712,0.15072355336210186,-0.14767892434608237,-0.08378379802352535,steckt
sabotageakt steck,1.978550737192518,-0.06500319153153124,-0.002777334696006944,0.0471905697653579,0.11108569608791477,sabotageakt steck
Ampelregierung,1.9716019579978112,-0.06148495469434453,-0.006085303751862066,0.050708806602544364,0.11460393292510139,Ampelregierung
aus ampelregierung,1.9716019579978112,-0.06148495469434453,-0.006085303751862066,0.050708806602544364,0.11460393292510139,aus ampelregierung
ampelregierung heiß,1.965678041397652,-0.058475810782237306,-0.008932604346888702,0.05371795051465178,0.11761307683720872,ampelregierung heiß
Ve…,3.120077304083749,0.43675953815747504,-0.13101194858898638,-0.40830258291229105,-0.34440745658973404,Ve…
heiß ve…,1.9598983564675576,-0.05553117869739361,-0.011735075018452404,0.05666258259949538,0.12055770892205228,heiß ve…
ve… tagelang,1.9585312520963025,-0.05483339690045253,-0.012401534678121698,0.05736036439643641,0.12125549071899322,ve… tagelang
+3070,1.913453654795918,-0.03154837121278926,-0.035174998603116236,0.0806453900840999,0.14454051640665685,+3070
mutmaßlich +3070,1.913453654795918,-0.03154837121278926,-0.035174998603116236,0.0806453900840999,0.14454051640665685,mutmaßlich +3070
+3070 chars,1.9125616270926988,-0.03108207526065076,-0.03564189197051696,0.08111168603623822,0.1450068123587952,+3070 chars
Internationale,3.542888080493285,-0.12984947673973785,0.21340162367435708,-0.5353870409227182,-0.4714919146001611,Internationale
gaskrise international,2.898571217482251,0.07087482777789515,0.08034747914446766,-0.3346627364050852,-0.2707676100825284,gaskrise international
Energieagentur,3.715671719312352,-0.157011834718405,0.23250754447239996,-0.5830042790084857,-0.5191091526859287,Energieagentur
international energieagentur,3.715671719312352,-0.157011834718405,0.23250754447239996,-0.5830042790084857,-0.5191091526859287,international energieagentur
energieagentur forder,2.610337799638017,0.21961918289767574,-0.036612627169918345,-0.22992444255647962,-0.16602931623392272,energieagentur forder
deutliche,2.955740201129577,0.10948288783935722,0.06722624337294225,-0.3541939150143331,-0.2902987886917761,deutliche
forder deutlich,2.678009423507706,0.20815823228274288,-0.02007148381622951,-0.25551857057094746,-0.19162344424839053,forder deutlich
deutlich einsparung,2.8027955727310405,0.1821741440452759,0.01117164993420557,-0.3010621423730206,-0.2371670160504636,deutlich einsparung
einsparung beim,3.177815176409131,0.08594096497581903,0.09947370748062717,-0.42663871366833606,-0.362743587345779,einsparung beim
beim gas,6.175305839499003,-0.6977115907635876,0.429570135108521,-1.0910032143992674,-1.02710808807671,beim gas
gas die,3.4924305804597107,0.015173096936114546,0.15495621581620483,-0.52104273965196,-0.45714761332940324,gas die
IEA,3.487752183379525,0.028102795556001377,0.14914471358217923,-0.5197022596275781,-0.45580713330502104,IEA
die iea,3.0801432101738944,0.15238415802140942,0.057169458451034626,-0.39542089716217005,-0.331525770839613,die iea
rät,5.1261576851738635,0.4519713541280353,-0.1562981833721382,-0.9048011937531608,0.1831174289155722,rät
iea rat,2.9786162617848313,0.19827062481348395,0.021588858321358,-0.36190365544231085,-0.29800852911975395,iea rat
rat europäisch,2.8687225450851694,0.26335515814037175,-0.03058823064942771,-0.3243116288881645,-0.2604165025656077,rat europäisch
union gas,3.550225734774052,-0.1441643695382809,0.21872033277286376,-0.5374559931739606,-0.4735608668514037,union gas
spar versorgung,3.1782657855717296,0.48964522829375584,-0.17189611703201674,-0.42678050203322593,-0.36288537571066887,spar versorgung
versorgung winter,3.8807820354301614,0.7703769884095922,-0.44625737827551853,-0.6264814932967582,-0.5625863669742012,versorgung winter
ausfällt,4.4162979939547435,0.17735199911101365,0.12922875753855156,-0.7557465916611247,-0.6918514653385676,ausfällt
winter ausfall,3.04329301111787,0.5497136298320802,-0.24863733931771784,-0.3833849609400581,-0.3194898346175011,winter ausfall
grund sei,2.7720789422797067,0.45829596828019387,-0.19524236577521253,-0.29004236382595994,-0.22614723750340304,grund sei
rücksichtslose,2.6850892553255803,0.4279309983505361,-0.18099743529110993,-0.2581587740631622,-0.19426364774060514,rücksichtslose
sei rücksichtslos,2.6850892553255803,0.4279309983505361,-0.18099743529110993,-0.2581587740631622,-0.19426364774060514,sei rücksichtslos
unberechenbare,2.56119504434758,0.3842873808076921,-0.16363950987989442,-0.21091876821381744,-0.14702364189126058,unberechenbare
rücksichtslos unberechenbar,2.56119504434758,0.3842873808076921,-0.16363950987989442,-0.21091876821381744,-0.14702364189126058,rücksichtslos unberechenbar
Verhalten,2.4940410161712507,0.3604890216308532,-0.15573613059279207,-0.18434909750928896,-0.1204539711867321,Verhalten
unberechenbar verhalten,2.4940410161712507,0.3604890216308532,-0.15573613059279207,-0.18434909750928896,-0.1204539711867321,unberechenbar verhalten
verhalten russland,2.458140213304648,0.3477178521957789,-0.15194698287799188,-0.16984985762010735,-0.10595473129755041,verhalten russland
senk die,3.566197024096739,0.038467102493477234,-0.33918241188969966,0.7854323299446972,-0.47804944676824435,senk die
besten,4.920806109269149,0.4504693422152173,-1.1451096645581862,0.8102822659926876,0.29628775330307017,besten
die gut,3.9265486251608004,0.4715940484916303,-0.919398131726871,0.8644560495639694,-0.5743105057248012,die gut
Ofenventilatoren,2.9750995019300372,0.26342768337859,-0.6419147885926272,0.8462105658387009,-0.29682716259055747,Ofenventilatoren
gut ofenventilator,2.9750995019300372,0.26342768337859,-0.6419147885926272,0.8462105658387009,-0.29682716259055747,gut ofenventilator
ofenventilator heizen,2.958471079625978,0.36335073581515187,-0.6363099118639154,0.7323689767498285,-0.29122228586184584,ofenventilator heizen
heizen herbst,3.178713859956634,0.5431608825339371,-0.7081139725544374,0.5599080335719224,-0.3630263465523679,heizen herbst
bösen,3.065128998563533,0.4955197399609727,-0.6717269602526383,0.5925727658842513,-0.3266393342505687,bösen
winter böse,3.065128998563533,0.4955197399609727,-0.6717269602526383,0.5925727658842513,-0.3266393342505687,winter böse
böse kostenfall,2.9944844018081884,0.44529241669777364,-0.6484093678892433,0.639139808011788,-0.3033217418871737,böse kostenfall
Ofenventilator,2.9195565087100963,0.30091957693104365,-0.6230690282938699,0.7884286322888193,-0.2779814022918001,Ofenventilator
ein ofenventilator,2.9195565087100963,0.30091957693104365,-0.6230690282938699,0.7884286322888193,-0.2779814022918001,ein ofenventilator
Ihnen,6.4483691215899395,0.27867273106676865,-0.10523400687588459,0.17974934254620786,-1.070376927595357,Ihnen
ofenventilator ihnen,3.030980885100345,0.1840685470051703,-0.6605235957168181,0.9346903004268162,-0.31543596971474835,ofenventilator ihnen
ihnen dabei,3.1207515128588734,0.13631947236918018,-0.6897111464504749,0.9968810561729246,-0.3446235204484051,ihnen dabei
dabei helf,3.2793755200757495,0.06988731566732016,-0.7392903181761621,1.0803099301869588,-0.39420269217409243,dabei helf
helf heizkost,3.9115090435015154,-0.12663888940825851,-0.9155605482967831,1.2866782433876198,-0.5704729222947135,helf heizkost
trotzdem,8.341401732179625,-0.07963942969676938,-0.32810631175893384,0.732782312204541,0.08798774124597436,trotzdem
spar trotzdem,2.8748259613538694,0.13002012886646963,-0.6076294413631597,0.9289048717477666,-0.26254181536109,spar trotzdem
Heim,2.7466821133652894,0.15415841426784777,-0.5620309831629361,0.8631206502627865,-0.2169433571608665,Heim
trotzdem heim,2.7466821133652894,0.15415841426784777,-0.5620309831629361,0.8631206502627865,-0.2169433571608665,trotzdem heim
schön,2.94002607494866,0.07859441877149145,-0.6300557544688539,0.987522590414351,-0.2849681284667841,schön
heim schön,2.7102521938784454,0.1599711780794052,-0.5486789951609402,0.8435917757956166,-0.20359136915887052,heim schön
schön warm,2.6724913990221566,0.1654108896991311,-0.5346484497127193,0.8230040731150843,-0.18956082371064967,schön warm
warm halt,2.6297343613675785,0.1707839026337061,-0.5185201419336452,0.7993001829255367,-0.17343251593157563,warm halt
Abmessungen,2.569518414712323,0.17679582121080714,-0.49535579820390724,0.7652786613101058,-0.15026817220183739,Abmessungen
/td,4.877470795278759,0.3534837214366375,-1.1362641099831756,1.108294838592979,-0.7911764839811062,/td
abmessung /td,2.521873377894167,0.18015155736830352,-0.47663933338919745,0.7378816822674401,-0.13155170738712785,abmessung /td
"11,5",2.4801975430794503,0.18200189061613567,-0.45997551559959904,0.7135961976492735,-0.11488788959752956,"11,5"
